flight_id,date_id,flight_number,route_id,origin_airport,destination_airport,aircraft_id,captain_id,first_officer_id,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,departure_delay_minutes,arrival_delay_minutes,delay_reason_id,cancelled,cancellation_reason_id,diverted,distance_miles,scheduled_block_minutes,taxi_out_minutes,taxi_in_minutes,aircraft_capacity,seats_sold,load_factor,base_fare_avg_usd
53022,20250125,DL4258,249,MSP,PDX,16,520,660,2025-01-25 12:35:00,2025-01-25 16:05:38.118232,2025-01-25 12:30:08.932211,2025-01-25 16:02:45.019681,-4.9,-2.9,0,False,,False,1422,210.6,17.7,7.4,130,111,0.854,233.81
53023,20250125,DL2787,270,PDX,SEA,40,695,352,2025-01-25 07:35:00,2025-01-25 08:16:40.302292,2025-01-25 07:33:32.268520,2025-01-25 08:13:22.738403,-1.5,-3.3,0,False,,False,129,41.7,15.9,8.9,126,110,0.873,71.9
53024,20250125,DL3929,44,BOS,SEA,123,594,160,2025-01-25 12:30:00,2025-01-25 18:16:30.620513,2025-01-25 13:23:15.863685,2025-01-25 19:15:09.459031,53.3,58.6,1,False,,False,2489,346.5,14.6,7.2,180,153,0.85,311.12
53025,20250125,DL2223,320,SEA,ORD,48,757,149,2025-01-25 19:35:00,2025-01-25 23:45:23.197338,,,,,0,True,2,False,1716,250.4,13.8,12.8,150,0,,233.67
53026,20250125,DL3980,259,ORD,DTW,63,798,93,2025-01-25 20:35:00,2025-01-25 21:29:52.327628,2025-01-25 21:24:27.099267,2025-01-25 22:19:44.541151,49.5,49.9,2,False,,False,234,54.9,12.8,11.6,150,128,0.853,79.61
53027,20250125,DL1670,147,JFK,DFW,94,580,352,2025-01-25 13:10:00,2025-01-25 16:36:13.861850,2025-01-25 13:54:06.601240,2025-01-25 17:26:41.687521,44.1,50.5,5,False,,False,1389,206.2,18.2,6.9,160,102,0.637,193.59
53028,20250125,DL3981,259,ORD,DTW,17,580,219,2025-01-25 18:20:00,2025-01-25 19:11:23.697541,2025-01-25 18:57:56.282136,2025-01-25 19:50:56.613554,37.9,39.5,3,False,,False,234,51.4,12.2,8.6,130,97,0.746,79.07
53029,20250125,DL1885,221,MIA,ATL,21,639,433,2025-01-25 08:05:00,2025-01-25 09:57:44.475645,2025-01-25 08:17:21.323457,2025-01-25 10:04:44.251565,12.4,7.0,5,False,,False,596,112.7,25.2,9.8,130,99,0.762,133.74
53030,20250125,DL2771,285,PHX,SLC,19,183,249,2025-01-25 12:55:00,2025-01-25 14:32:17.713255,2025-01-25 13:14:53.555191,2025-01-25 15:06:29.126092,19.9,34.2,5,False,,False,508,97.3,18.4,12.6,130,99,0.762,120.57
53031,20250125,DL2371,24,ATL,RDU,152,474,607,2025-01-25 18:20:00,2025-01-25 19:34:32.052383,2025-01-25 18:29:44.590060,2025-01-25 19:44:18.201270,9.7,9.8,2,False,,False,355,74.5,16.4,11.8,76,62,0.816,102.28
53032,20250125,DL2304,148,JFK,DTW,12,595,79,2025-01-25 19:20:00,2025-01-25 20:56:11.738381,2025-01-25 19:15:00,2025-01-25 20:45:16.813414,-5,-10.9,0,False,,False,508,96.2,18.4,11.5,130,102,0.785,115.1
53033,20250125,DL4288,49,CLT,LAX,126,266,601,2025-01-25 08:10:00,2025-01-25 13:10:38.391480,2025-01-25 08:11:21.167410,2025-01-25 13:12:24.588453,1.4,1.8,0,False,,False,2120,300.6,13.1,11.0,211,177,0.839,306.97
53034,20250125,DL2305,148,JFK,DTW,37,333,790,2025-01-25 11:10:00,2025-01-25 12:34:50.877960,2025-01-25 11:08:46.902332,2025-01-25 12:33:49.915540,-1.2,-1.0,0,False,,False,508,84.8,12.3,6.3,126,89,0.706,107.33
53035,20250125,DL4090,152,JFK,IAH,104,588,120,2025-01-25 14:30:00,2025-01-25 18:02:59.521904,2025-01-25 14:25:40.914358,2025-01-25 17:54:45.973922,-4.3,-8.2,0,False,,False,1415,213.0,17.7,10.8,178,163,0.916,193.39
53036,20250125,DL4273,229,MSP,ATL,82,585,219,2025-01-25 16:05:00,2025-01-25 18:28:02.129228,2025-01-25 16:04:02.766153,2025-01-25 18:29:07.253997,-1.0,1.1,0,False,,False,907,143.0,12.7,12.0,192,167,0.87,156.9
53037,20250125,DL1835,78,DFW,JFK,103,205,280,2025-01-25 17:40:00,2025-01-25 20:58:17.794178,2025-01-25 18:06:45.832609,2025-01-25 21:22:23.424737,26.8,24.1,3,False,,False,1389,198.3,10.9,6.2,178,145,0.815,211.51
53038,20250125,DL3178,297,SAN,MSP,88,221,249,2025-01-25 18:00:00,2025-01-25 21:47:33.845161,,,,,0,True,4,False,1531,227.6,19.8,8.0,160,0,,216.19
53039,20250125,DL1869,167,JFK,SLC,74,402,64,2025-01-25 09:20:00,2025-01-25 14:02:29.268262,2025-01-25 09:15:16.885131,2025-01-25 13:54:23.856095,-4.7,-8.1,0,False,,False,1984,282.5,15.9,7.8,192,153,0.797,288.93
53040,20250125,DL3299,329,SFO,ATL,106,321,65,2025-01-25 07:45:00,2025-01-25 12:52:38.758529,2025-01-25 08:26:50.703372,2025-01-25 13:26:39.187620,41.8,34.0,2,False,,False,2134,307.6,19.3,10.0,178,137,0.77,318.26
53041,20250125,DL2297,294,SAN,DTW,117,34,166,2025-01-25 13:10:00,2025-01-25 17:52:58.726116,2025-01-25 13:11:07.238789,2025-01-25 18:00:21.813564,1.1,7.4,0,False,,False,1953,283.0,15.5,12.8,180,122,0.678,248.25
53042,20250125,DL2322,6,ATL,DEN,52,833,219,2025-01-25 16:00:00,2025-01-25 19:02:19.145785,2025-01-25 16:03:09.343169,2025-01-25 19:11:57.752406,3.2,9.6,0,False,,False,1197,182.3,18.6,7.6,150,123,0.82,177.54
53043,20250125,DL4151,237,MSP,DTW,140,407,823,2025-01-25 06:05:00,2025-01-25 07:37:36.314977,2025-01-25 06:17:55.709902,2025-01-25 07:55:32.381674,12.9,17.9,2,False,,False,527,92.6,12.9,11.0,76,50,0.658,102.46
53044,20250125,DL3871,314,SEA,LAS,89,211,380,2025-01-25 07:50:00,2025-01-25 10:09:13.066954,2025-01-25 08:21:38.614337,2025-01-25 10:29:38.608239,31.6,20.4,5,False,,False,867,139.2,17.7,8.4,160,121,0.756,154.34
53045,20250125,DL1605,82,DFW,SLC,18,381,149,2025-01-25 19:25:00,2025-01-25 22:03:30.567316,2025-01-25 19:26:35.035678,2025-01-25 22:17:25.475948,1.6,13.9,0,False,,False,988,158.5,21.0,8.6,130,120,0.923,176.37
53046,20250125,DL4436,7,ATL,DFW,13,834,292,2025-01-25 20:20:00,2025-01-25 22:23:43.490555,2025-01-25 20:15:00,2025-01-25 22:09:25.763571,-5,-14.3,0,False,,False,730,123.7,16.5,12.0,130,101,0.777,144.07
53047,20250125,DL2853,3,ATL,CLT,54,402,378,2025-01-25 21:35:00,2025-01-25 22:41:42.849569,2025-01-25 21:39:30.753630,2025-01-25 22:51:22.699584,4.5,9.7,0,False,,False,226,66.7,24.2,13.0,150,113,0.753,77.71
53048,20250125,DL2306,148,JFK,DTW,16,349,728,2025-01-25 16:40:00,2025-01-25 18:12:36.799930,2025-01-25 16:49:24.115173,2025-01-25 18:36:01.157159,9.4,23.4,5,False,,False,508,92.6,15.5,10.8,130,96,0.738,101.64
53049,20250125,DL3078,121,HNL,JFK,76,182,84,2025-01-25 19:10:00,2025-01-26 06:26:22.879400,2025-01-25 19:05:00,2025-01-26 06:11:22.879400,-5,-15,0,False,,False,4975,676.4,18.3,9.2,192,130,0.677,611.56
53050,20250125,DL2486,25,ATL,SAN,112,211,676,2025-01-25 06:55:00,2025-01-25 11:38:52.831920,2025-01-25 07:25:16.365838,2025-01-25 12:12:05.407542,30.3,33.2,2,False,,False,1888,283.9,23.9,13.7,178,127,0.713,262.59
53051,20250125,DL3035,298,SAN,SEA,66,300,518,2025-01-25 18:15:00,2025-01-25 20:57:39.166885,2025-01-25 19:12:05.289320,2025-01-25 21:58:54.104076,57.1,61.2,2,False,,False,1052,162.7,11.4,14.1,192,151,0.786,172.1
53052,20250125,DL4529,57,CVG,MSP,163,695,668,2025-01-25 11:50:00,2025-01-25 13:33:29.202278,2025-01-25 11:45:11.364692,2025-01-25 13:34:01.406015,-4.8,0.5,0,False,,False,596,103.5,19.6,6.1,76,57,0.75,114.2
53053,20250125,DL3414,220,MCO,SLC,104,83,413,2025-01-25 13:55:00,2025-01-25 18:27:23.032922,2025-01-25 13:50:00,2025-01-25 18:25:54.783491,-5,-1.5,0,False,,False,1928,272.4,12.5,8.4,178,111,0.624,258.72
53054,20250125,DL2034,111,DTW,TPA,114,702,43,2025-01-25 17:40:00,2025-01-25 20:14:04.702656,2025-01-25 17:41:42.896481,2025-01-25 20:16:47.609924,1.7,2.7,0,False,,False,985,154.1,18.2,7.4,178,122,0.685,150.8
53055,20250125,DL2378,19,ATL,MSP,13,531,280,2025-01-25 06:00:00,2025-01-25 08:31:10.393236,2025-01-25 06:22:24.405001,2025-01-25 08:58:20.710387,22.4,27.2,3,False,,False,907,151.2,20.2,12.6,130,93,0.715,145.71
53056,20250125,DL3795,160,JFK,PDX,78,266,66,2025-01-25 13:15:00,2025-01-25 18:54:05.719893,2025-01-25 13:21:15.967446,2025-01-25 19:05:52.474788,6.3,11.8,0,False,,False,2447,339.1,13.9,6.0,192,158,0.823,328.38
53057,20250125,DL3599,345,SLC,FLL,114,370,752,2025-01-25 07:55:00,2025-01-25 12:58:09.955971,2025-01-25 08:52:17.909548,2025-01-25 13:45:02.977231,57.3,46.9,5,False,,False,2081,303.2,22.5,9.3,178,122,0.685,307.63
53058,20250125,DL3036,298,SAN,SEA,16,402,607,2025-01-25 07:10:00,2025-01-25 09:53:55.337937,2025-01-25 07:48:09.492939,2025-01-25 10:30:01.189067,38.2,36.1,1,False,,False,1052,163.9,19.6,7.1,130,107,0.823,171.46
53059,20250125,DL3795,127,IAD,DTW,137,312,816,2025-01-25 13:35:00,2025-01-25 14:46:47.246502,2025-01-25 14:14:51.523990,2025-01-25 15:23:56.996104,39.9,37.2,2,False,,False,383,71.8,15.0,6.9,76,49,0.645,104.56
53060,20250125,DL1978,304,SEA,CVG,80,392,231,2025-01-25 17:50:00,2025-01-25 22:38:47.850559,2025-01-25 18:36:05.092687,2025-01-25 23:20:26.344616,46.1,41.6,5,False,,False,1960,288.8,25.4,7.8,192,148,0.771,283.62
53061,20250125,DL3764,280,PHX,DTW,97,693,666,2025-01-25 17:35:00,2025-01-25 21:41:59.295172,2025-01-25 17:30:00,2025-01-25 21:52:47.204278,-5,10.8,0,False,,False,1668,247.0,17.2,12.2,160,119,0.744,268.26
53062,20250125,DL3471,162,JFK,PHX,101,381,433,2025-01-25 08:05:00,2025-01-25 13:15:54.875212,2025-01-25 08:02:15.407569,2025-01-25 13:21:44.630743,-2.7,5.8,0,False,,False,2149,310.9,18.8,11.8,178,148,0.831,304.76
53063,20250126,DL3805,93,DTW,IAD,164,738,13,2025-01-26 17:30:00,2025-01-26 18:41:04.003763,2025-01-26 18:14:34.661160,2025-01-26 19:44:31.514221,44.6,63.5,2,False,,False,383,71.1,11.9,9.2,76,62,0.816,101.22
53064,20250126,DL3575,302,SEA,BOS,126,239,513,2025-01-26 09:40:00,2025-01-26 15:38:00.551615,2025-01-26 10:35:35.625592,2025-01-26 16:37:47.007568,55.6,59.8,2,False,,False,2489,358.0,18.3,15.0,211,158,0.749,363.38
53065,20250126,DL4374,64,DCA,LAX,126,490,733,2025-01-26 14:00:00,2025-01-26 19:29:33.353370,2025-01-26 14:09:27.506275,2025-01-26 19:43:31.408628,9.5,14.0,5,False,,False,2306,329.6,19.9,8.9,211,190,0.9,333.16
53066,20250126,DL4471,42,BOS,LGA,7,14,685,2025-01-26 12:15:00,2025-01-26 13:09:36.788792,2025-01-26 12:31:59.341950,2025-01-26 13:29:44.166207,17.0,20.1,2,False,,False,184,54.6,21.6,9.1,109,97,0.89,69.96
53067,20250126,DL1624,309,SEA,FLL,106,162,13,2025-01-26 14:00:00,2025-01-26 20:24:03.239945,,,,,0,True,2,False,2714,384.1,20.8,9.2,178,0,,342.71
53068,20250126,DL3450,13,ATL,JFK,112,256,149,2025-01-26 19:15:00,2025-01-26 21:23:43.760484,2025-01-26 19:39:46.115120,2025-01-26 21:47:23.445418,24.8,23.7,3,False,,False,759,128.7,19.9,9.9,178,163,0.916,139.81
53069,20250126,DL2379,19,ATL,MSP,24,162,27,2025-01-26 06:55:00,2025-01-26 09:15:59.211345,2025-01-26 06:55:54.552723,2025-01-26 09:16:02.648135,0.9,0.1,0,False,,False,907,141.0,16.0,6.7,130,125,0.962,155.03
53070,20250126,DL2752,145,JFK,DCA,7,594,810,2025-01-26 09:55:00,2025-01-26 10:50:57.105235,2025-01-26 09:51:38.619594,2025-01-26 10:50:25.846719,-3.4,-0.5,0,False,,False,213,56.0,16.1,12.0,109,72,0.661,71.18
53071,20250126,DL4131,334,SFO,SEA,143,842,687,2025-01-26 16:50:00,2025-01-26 18:42:54.814755,2025-01-26 16:51:59.202327,2025-01-26 18:49:22.549892,2.0,6.5,0,False,,False,679,112.9,15.7,8.7,76,58,0.763,120.74
53072,20250126,DL3274,330,SFO,DTW,124,381,43,2025-01-26 06:00:00,2025-01-26 10:58:19.141122,2025-01-26 06:11:06.851672,2025-01-26 11:14:53.407306,11.1,16.6,2,False,,False,2074,298.3,19.8,8.0,180,162,0.9,307.44
53073,20250126,DL3765,280,PHX,DTW,99,370,170,2025-01-26 12:50:00,2025-01-26 16:54:29.553288,2025-01-26 12:45:00,2025-01-26 17:03:23.799057,-5,8.9,0,False,,False,1668,244.5,17.4,9.6,160,122,0.762,263.69
53074,20250126,DL3701,9,ATL,FLL,8,369,280,2025-01-26 13:55:00,2025-01-26 15:37:54.144001,2025-01-26 14:32:50.826616,2025-01-26 16:07:15.008009,37.8,29.3,2,False,,False,582,102.9,16.4,10.6,109,85,0.78,128.99
53075,20250126,DL3124,31,AUS,DTW,79,834,2,2025-01-26 21:30:00,2025-01-27 00:26:44.077768,2025-01-26 21:28:58.826262,2025-01-27 00:18:24.889556,-1.0,-8.3,0,False,,False,1148,176.7,18.8,8.2,192,166,0.865,188.39
53076,20250126,DL2091,51,CLT,SEA,124,377,231,2025-01-26 09:45:00,2025-01-26 15:03:58.090797,2025-01-26 09:45:57.457378,2025-01-26 15:15:15.049370,1.0,11.3,0,False,,False,2274,319.0,13.9,8.4,180,142,0.789,309.47
53077,20250126,DL4493,88,DTW,DCA,134,273,287,2025-01-26 18:55:00,2025-01-26 20:12:23.840516,2025-01-26 18:50:46.109121,2025-01-26 19:59:15.820017,-4.2,-13.1,0,False,,False,405,77.4,15.5,9.1,76,58,0.763,99.36
53078,20250126,DL2323,140,JFK,ATL,73,326,808,2025-01-26 21:20:00,2025-01-26 23:22:58.555594,2025-01-26 21:38:43.442859,2025-01-26 23:29:50.147175,18.7,6.9,3,False,,False,759,123.0,18.3,5.7,192,156,0.812,148.89
53079,20250126,DL2640,17,ATL,MCO,166,183,766,2025-01-26 12:05:00,2025-01-26 13:20:38.267949,2025-01-26 12:01:01.201427,2025-01-26 13:09:34.388587,-4.0,-11.1,0,False,,False,404,75.6,16.9,6.1,76,56,0.737,98.21
53080,20250126,DL3634,228,MIA,SLC,102,211,668,2025-01-26 18:50:00,2025-01-26 23:44:09.421887,,,,,0,True,4,False,2086,294.2,15.3,6.7,178,0,,278.46
53081,20250126,DL1759,199,LAX,RDU,132,143,823,2025-01-26 16:10:00,2025-01-26 21:28:48.458406,2025-01-26 16:31:13.843163,2025-01-26 21:48:44.199252,21.2,19.9,5,False,,False,2234,318.8,18.0,9.4,211,141,0.668,320.49
53082,20250126,DL2734,86,DTW,CLT,138,773,593,2025-01-26 12:55:00,2025-01-26 14:21:31.543934,2025-01-26 12:53:15.341840,2025-01-26 14:36:10.137015,-1.7,14.6,0,False,,False,501,86.5,13.2,7.9,76,54,0.711,108.65
53083,20250126,DL2245,139,IAH,SLC,106,479,332,2025-01-26 19:35:00,2025-01-26 22:44:42.762146,2025-01-26 19:34:41.428992,2025-01-26 22:37:29.680591,-0.3,-7.2,0,False,,False,1195,189.7,20.1,13.7,178,144,0.809,211.09
53084,20250126,DL3440,55,CVG,JFK,32,438,231,2025-01-26 21:40:00,2025-01-26 23:20:41.879259,2025-01-26 21:39:20.115900,2025-01-26 23:17:57.292281,-0.7,-2.7,0,False,,False,588,100.7,16.4,7.6,126,104,0.825,114.53
53085,20250126,DL2808,238,MSP,FLL,46,377,13,2025-01-26 06:40:00,2025-01-26 10:14:03.516149,2025-01-26 09:41:24.957768,2025-01-26 13:16:05.589129,181.4,182.0,1,False,,False,1489,214.1,13.7,6.2,150,108,0.72,234.51
53086,20250126,DL2123,358,SLC,PHL,103,731,22,2025-01-26 19:10:00,2025-01-26 23:49:31.281990,2025-01-26 19:51:52.859877,2025-01-27 00:44:12.944199,41.9,54.7,5,False,,False,1922,279.5,22.8,6.0,178,137,0.77,296.07
53087,20250126,DL2772,285,PHX,SLC,34,211,656,2025-01-26 18:05:00,2025-01-26 19:38:30.628150,2025-01-26 18:00:50.402788,2025-01-26 19:38:29.423001,-4.2,-0.0,0,False,,False,508,93.5,15.7,11.5,126,101,0.802,114.74
53088,20250126,DL3901,202,LAX,SFO,40,182,160,2025-01-26 13:30:00,2025-01-26 14:44:37.684298,2025-01-26 13:28:27.098574,2025-01-26 14:47:36.286764,-1.5,3.0,0,False,,False,338,74.6,19.7,10.8,126,107,0.849,90.74
53089,20250126,DL4463,351,SLC,LAX,23,479,170,2025-01-26 16:00:00,2025-01-26 17:43:16.372303,2025-01-26 15:59:41.215205,2025-01-26 17:47:38.556767,-0.3,4.4,0,False,,False,590,103.3,15.7,10.6,130,107,0.823,111.4
53090,20250126,DL2701,1,ATL,AUS,101,639,706,2025-01-26 18:45:00,2025-01-26 20:58:02.910270,2025-01-26 19:04:59.048761,2025-01-26 21:14:08.221801,20.0,16.1,2,False,,False,811,133.0,14.6,12.6,178,158,0.888,157.67
53091,20250126,DL1571,32,AUS,JFK,92,731,219,2025-01-26 11:00:00,2025-01-26 14:46:38.692985,2025-01-26 10:57:23.666777,2025-01-26 15:01:46.581522,-2.6,15.1,0,False,,False,1519,226.6,17.3,11.2,160,119,0.744,225.98
53092,20250126,DL2392,84,DTW,AUS,78,182,708,2025-01-26 21:40:00,2025-01-27 00:39:18.853956,2025-01-26 22:20:09.994017,2025-01-27 01:25:42.402877,40.2,46.4,2,False,,False,1148,179.3,23.0,6.6,192,146,0.76,170.04
53093,20250126,DL4330,356,SLC,ORD,98,494,592,2025-01-26 06:10:00,2025-01-26 09:18:23.797928,2025-01-26 06:29:08.670042,2025-01-26 09:41:08.262567,19.1,22.7,1,False,,False,1247,188.4,16.1,9.7,160,105,0.656,189.3
53094,20250126,DL4361,8,ATL,DTW,56,702,766,2025-01-26 14:00:00,2025-01-26 15:51:03.820202,2025-01-26 14:17:28.285241,2025-01-26 16:04:31.253807,17.5,13.5,1,False,,False,595,111.1,24.6,8.8,150,130,0.867,127.2
53095,20250126,DL2949,18,ATL,MIA,10,377,343,2025-01-26 06:20:00,2025-01-26 08:02:23.637737,2025-01-26 06:23:02.153508,2025-01-26 07:47:23.637737,3.0,-15,0,False,,False,596,102.4,15.0,9.6,109,92,0.844,130.9
53096,20250126,DL3373,213,LGA,SLC,129,162,607,2025-01-26 17:35:00,2025-01-26 22:15:42.687755,2025-01-26 17:40:37.244738,2025-01-26 22:10:20.765064,5.6,-5.4,0,False,,False,1978,280.7,14.1,8.6,211,155,0.735,307.56
53097,20250126,DL2040,247,MSP,MIA,22,798,666,2025-01-26 08:20:00,2025-01-26 12:01:18.297523,2025-01-26 08:16:09.371894,2025-01-26 11:50:00.211122,-3.8,-11.3,0,False,,False,1503,221.3,14.3,11.0,130,107,0.823,236.76
53098,20250126,DL4463,235,MSP,DEN,11,833,607,2025-01-26 18:05:00,2025-01-26 20:09:19.187411,2025-01-26 19:13:00.727239,2025-01-26 21:29:30.679673,68.0,80.2,5,False,,False,679,124.3,24.2,11.5,130,103,0.792,119.55
53099,20250126,DL2706,326,SEA,SFO,156,450,319,2025-01-26 07:30:00,2025-01-26 09:25:00.999075,2025-01-26 07:31:02.067419,2025-01-26 09:34:42.537303,1.0,9.7,0,False,,False,679,115.0,17.8,8.6,76,59,0.776,120.25
53100,20250126,DL3748,282,PHX,LAX,62,683,343,2025-01-26 20:40:00,2025-01-26 21:50:18.688211,2025-01-26 21:07:15.387022,2025-01-26 22:26:34.988704,27.3,36.3,3,False,,False,369,70.3,15.0,7.1,150,121,0.807,98.73
53101,20250126,DL3252,136,IAH,LAX,20,594,340,2025-01-26 17:35:00,2025-01-26 20:59:13.257586,2025-01-26 17:40:06.607118,2025-01-26 21:01:54.688218,5.1,2.7,0,False,,False,1377,204.2,17.9,6.7,130,101,0.777,225.89
53102,20250126,DL4050,20,ATL,ORD,32,848,175,2025-01-26 06:05:00,2025-01-26 07:46:54.670266,,,,,0,True,1,False,606,101.9,14.6,8.3,126,0,,119.75
53103,20250126,DL4535,53,CVG,ATL,164,503,280,2025-01-26 08:50:00,2025-01-26 10:02:21.778096,2025-01-26 09:11:58.520877,2025-01-26 10:20:24.029446,22.0,18.0,5,False,,False,374,72.4,11.1,12.5,76,64,0.842,91.99
53104,20250126,DL2219,179,LAX,CLT,76,256,685,2025-01-26 17:55:00,2025-01-26 22:54:41.825515,2025-01-26 17:53:30.843073,2025-01-26 22:46:00.037009,-1.5,-8.7,0,False,,False,2120,299.7,15.8,7.4,192,137,0.714,294.01
53105,20250126,DL2323,6,ATL,DEN,102,773,652,2025-01-26 07:50:00,2025-01-26 10:58:42.621875,2025-01-26 08:09:26.324691,2025-01-26 11:13:24.212773,19.4,14.7,3,False,,False,1197,188.7,25.9,6.7,178,160,0.899,193.81
53106,20250126,DL3415,220,MCO,SLC,112,257,352,2025-01-26 20:50:00,2025-01-27 01:40:20.483218,2025-01-26 21:09:46.490396,2025-01-27 01:59:19.467723,19.8,19.0,1,False,,False,1928,290.3,23.8,15.0,178,123,0.691,290.14
53107,20250126,DL3279,258,ORD,ATL,20,684,728,2025-01-26 14:00:00,2025-01-26 15:52:22.014850,2025-01-26 15:54:06.368142,2025-01-26 17:44:13.462339,114.1,111.9,5,False,,False,606,112.4,18.1,15.2,130,118,0.908,120.91
53108,20250126,DL3753,37,BOS,ATL,67,631,790,2025-01-26 07:20:00,2025-01-26 09:44:29.886341,2025-01-26 07:22:39.999598,2025-01-26 09:40:32.735124,2.7,-4.0,0,False,,False,945,144.5,12.9,8.3,192,148,0.771,163.13
53109,20250126,DL4051,138,IAH,SEA,123,392,510,2025-01-26 20:05:00,2025-01-27 00:31:07.766447,2025-01-26 20:16:59.766520,2025-01-27 00:47:04.696832,12.0,15.9,3,False,,False,1872,266.1,13.7,8.2,180,146,0.811,248.62
53110,20250126,DL3761,233,MSP,CVG,45,529,586,2025-01-26 13:05:00,2025-01-26 14:55:13.376968,2025-01-26 13:00:33.358099,2025-01-26 14:57:23.556765,-4.4,2.2,0,False,,False,596,110.2,24.3,8.2,150,122,0.813,115.95
53111,20250126,DL3691,310,SEA,HNL,123,848,687,2025-01-26 17:05:00,2025-01-26 23:18:26.038639,2025-01-26 17:04:22.124417,2025-01-26 23:12:09.787346,-0.6,-6.3,0,False,,False,2677,373.4,17.5,6.8,180,143,0.794,389.36
53112,20250126,DL3710,208,LGA,JFK,161,312,277,2025-01-26 12:30:00,2025-01-26 13:01:10.438844,2025-01-26 12:25:26.308310,2025-01-26 12:52:37.827501,-4.6,-8.5,0,False,,False,11,31.2,16.8,12.9,76,66,0.868,52.57
53113,20250126,DL3290,224,MIA,JFK,44,757,340,2025-01-26 11:20:00,2025-01-26 14:08:04.690690,,,,,0,True,1,False,1092,168.1,16.1,9.6,150,0,,194.78
53114,20250126,DL3761,271,PDX,SLC,17,273,285,2025-01-26 07:10:00,2025-01-26 08:54:11.685614,2025-01-26 08:10:46.041266,2025-01-26 10:10:55.441027,60.8,76.7,1,False,,False,628,104.2,16.4,5.9,130,107,0.823,114.23
53115,20250126,DL3652,157,JFK,MIA,101,543,808,2025-01-26 06:10:00,2025-01-26 09:04:42.813198,2025-01-26 06:10:18.027850,2025-01-26 09:15:44.280904,0.3,11.0,0,False,,False,1092,174.7,24.2,8.1,178,137,0.77,194.59
53116,20250126,DL2487,25,ATL,SAN,80,439,500,2025-01-26 21:30:00,2025-01-27 01:59:05.550177,2025-01-26 21:30:13.201243,2025-01-27 02:02:55.961397,0.2,3.8,0,False,,False,1888,269.1,14.5,8.3,192,119,0.62,250.54
53117,20250126,DL2041,247,MSP,MIA,75,588,668,2025-01-26 19:20:00,2025-01-26 23:01:49.138080,2025-01-26 19:36:43.367137,2025-01-26 23:19:21.972410,16.7,17.5,3,False,,False,1503,221.8,13.5,12.3,192,158,0.823,207.17
53118,20250126,DL2310,50,CLT,MSP,47,818,643,2025-01-26 18:45:00,2025-01-26 21:11:28.098015,2025-01-26 18:45:21.209753,2025-01-26 21:10:31.286245,0.4,-0.9,0,False,,False,930,146.5,16.3,8.9,150,137,0.913,154.27
53119,20250126,DL2385,194,LAX,MSP,102,798,808,2025-01-26 06:05:00,2025-01-26 09:45:06.356491,2025-01-26 06:00:00,2025-01-26 09:39:26.539403,-5,-5.7,0,False,,False,1533,220.1,14.0,6.1,178,147,0.826,230.01
53120,20250126,DL4182,347,SLC,IAD,116,356,790,2025-01-26 12:00:00,2025-01-26 16:26:29.586651,2025-01-26 12:14:01.105498,2025-01-26 16:36:07.122497,14.0,9.6,3,False,,False,1823,266.5,17.6,11.1,180,146,0.811,275.34
53121,20250126,DL4413,370,TPA,SEA,130,349,495,2025-01-26 07:50:00,2025-01-26 13:54:42.815119,2025-01-26 07:58:43.489738,2025-01-26 14:03:34.958529,8.7,8.9,3,False,,False,2517,364.7,24.6,11.8,211,173,0.82,349.91
53122,20250126,DL3862,175,LAS,SLC,28,239,352,2025-01-26 17:35:00,2025-01-26 18:47:03.737551,2025-01-26 17:33:14.247573,2025-01-26 18:45:17.551416,-1.8,-1.8,0,False,,False,368,72.1,14.0,10.0,126,105,0.833,104.31
53123,20250126,DL2707,326,SEA,SFO,7,630,25,2025-01-26 17:10:00,2025-01-26 19:04:23.527223,2025-01-26 17:05:00,2025-01-26 18:49:23.527223,-5,-15,0,False,,False,679,114.4,16.1,9.7,109,98,0.899,122.2
53124,20250126,DL3575,236,MSP,DFW,24,632,180,2025-01-26 07:50:00,2025-01-26 10:11:26.969525,2025-01-26 07:46:40.847663,2025-01-26 10:06:05.440111,-3.3,-5.4,0,False,,False,853,141.4,20.5,9.7,130,108,0.831,156.12
53125,20250126,DL3664,110,DTW,SLC,74,407,668,2025-01-26 06:25:00,2025-01-26 10:01:06.278359,2025-01-26 07:00:08.320393,2025-01-26 10:51:52.238457,35.1,50.8,5,False,,False,1478,216.1,10.9,12.4,192,137,0.714,203.37
53126,20250126,DL1723,104,DTW,PHL,29,14,500,2025-01-26 07:10:00,2025-01-26 08:33:44.145809,2025-01-26 07:14:33.407946,2025-01-26 08:40:27.004776,4.6,6.7,0,False,,False,452,83.7,18.6,6.2,126,90,0.714,113.43
53127,20250126,DL3645,277,PHL,SEA,115,580,550,2025-01-26 19:45:00,2025-01-27 01:19:19.877441,2025-01-26 19:49:21.534261,2025-01-27 01:31:00.094734,4.4,11.7,0,False,,False,2372,334.3,16.3,8.7,180,149,0.828,314.86
53128,20250126,DL2503,170,LAS,DTW,93,365,708,2025-01-26 08:20:00,2025-01-26 12:32:01.289941,2025-01-26 08:30:52.753321,2025-01-26 12:39:55.715327,10.9,7.9,1,False,,False,1745,252.0,13.5,10.9,160,127,0.794,233.86
