survey_id,flight_id,ticket_id,customer_id,date_id,overall_satisfaction_1to5,on_time_satisfaction_1to5,crew_satisfaction_1to5,comfort_satisfaction_1to5,food_beverage_satisfaction_1to5,nps_score_0to10,would_recommend,complaint_category
54743,5627,49570,19662,20230327,4,4,4,3,3,9,True,None
54744,36164,331703,15739,20240603,5,5,3,2,4,9,True,None
54745,37873,348148,9323,20240625,2,4,5,4,4,2,False,Baggage Handling
54746,10486,94573,24481,20230606,4,4,4,3,3,7,True,None
54747,14269,131282,20619,20230724,1,2,5,5,3,1,False,In-flight Amenities
54748,56874,522486,15905,20250325,3,3,4,4,3,5,False,Baggage Handling
54749,30072,275479,17950,20240306,4,4,4,3,5,9,True,None
54750,35558,325882,20777,20240526,4,2,4,4,4,7,True,None
54751,72187,666800,1576,20251021,5,5,5,4,3,10,True,None
54752,68806,636022,13167,20250902,4,3,4,4,2,10,True,None
54753,56085,515282,15488,20250313,5,5,3,3,4,9,True,None
54754,14533,133876,1994,20230727,4,4,4,5,4,7,True,None
54755,66078,609405,12932,20250729,4,5,4,4,3,6,False,None
54756,22976,213051,1375,20231120,5,5,4,4,4,9,True,None
54757,68840,636318,1618,20250903,4,4,5,3,4,10,True,None
54758,4076,35418,10963,20230304,4,5,5,3,5,7,True,None
54759,56917,522886,17557,20250326,3,4,5,5,4,9,True,None
54760,66375,612392,6468,20250802,5,5,4,4,5,9,True,None
54761,49995,462035,8803,20241209,3,5,5,4,3,7,True,Cleanliness
54762,35282,323343,11206,20240522,4,5,5,3,5,7,True,None
54763,38502,354262,23743,20240704,5,5,5,4,2,9,True,None
54764,4562,39847,4250,20230312,4,5,5,3,5,8,True,None
54765,52186,481049,11426,20250112,4,5,5,5,3,9,True,None
54766,49725,459765,4446,20241205,3,5,5,3,4,6,False,None
54767,1612,13994,23080,20230126,3,5,4,5,3,7,True,None
54768,36940,339150,12318,20240613,3,3,4,5,5,4,False,None
54769,9720,87196,23040,20230528,3,5,5,3,4,6,False,None
54770,71616,661583,5889,20251012,5,5,5,4,4,10,True,None
54771,51632,476406,4641,20250102,4,5,4,3,3,8,True,None
54772,34338,314641,18578,20240508,4,5,4,3,3,9,True,None
54773,11155,101062,10405,20230615,1,4,5,4,3,1,False,In-flight Amenities
54774,3882,33641,21527,20230301,2,4,3,4,4,5,False,Delay/Cancellation
54775,45224,418627,22292,20240930,4,4,5,4,5,7,True,None
54776,43865,406217,8857,20240909,5,4,4,4,4,7,True,None
54777,45375,420042,24641,20241002,4,5,4,3,4,7,True,None
54778,44119,408608,1998,20240913,4,5,3,4,4,8,True,None
54779,27144,250028,22214,20240121,5,4,4,3,3,10,True,None
54780,22527,208925,17159,20231113,5,5,4,5,4,9,True,None
54781,43915,406670,4938,20240910,5,5,4,3,4,10,True,None
54782,39991,368835,16018,20240722,4,2,5,3,2,9,True,None
54783,10066,90497,5552,20230601,4,5,5,4,3,10,True,None
54784,59143,543105,2078,20250428,5,5,3,4,4,10,True,None
54785,56154,515881,14030,20250314,5,5,5,3,5,8,True,None
54786,29495,270294,6217,20240227,4,5,4,4,4,9,True,None
54787,70414,650568,10840,20250925,3,4,4,4,4,5,False,None
54788,48305,446852,18148,20241114,4,5,5,4,4,8,True,None
54789,18627,173119,4100,20230917,4,3,3,3,4,6,False,None
54790,76244,703494,7842,20251222,1,2,4,5,1,0,False,Delay/Cancellation
54791,69309,640481,7864,20250910,4,4,4,4,2,9,True,None
54792,17589,163431,21819,20230903,5,5,4,4,4,10,True,None
54793,64394,593158,11206,20250708,4,5,4,4,4,7,True,None
54794,74254,685940,12809,20251120,3,5,5,3,3,4,False,Customer Service
54795,6869,61061,18220,20230415,4,5,5,4,3,8,True,None
54796,33988,311458,11206,20240503,5,5,4,3,4,10,True,None
54797,51512,475309,393,20250101,2,4,5,4,5,3,False,Delay/Cancellation
54798,59122,542925,14723,20250428,4,5,5,5,4,10,True,None
54799,75336,695649,6818,20251207,3,2,4,4,4,8,True,None
54800,1029,9023,11178,20230116,3,3,5,3,4,5,False,Delay/Cancellation
54801,55244,507534,9301,20250301,4,5,5,5,3,8,True,None
54802,36069,330775,12350,20240602,2,5,4,5,5,3,False,Customer Service
54803,11008,99612,5492,20230613,4,4,4,5,3,10,True,None
54804,31163,285509,24950,20240322,4,4,3,4,4,7,True,None
54805,22611,209703,11622,20231114,2,5,5,5,3,3,False,Seat Comfort
54806,7255,64545,22361,20230421,5,4,4,4,2,10,True,None
54807,49270,455579,1991,20241128,4,4,4,3,3,7,True,None
54808,64476,593914,20311,20250709,3,2,4,4,4,6,False,None
54809,50510,466435,5952,20241217,4,4,3,4,5,7,True,None
54810,28332,260295,970,20240209,4,3,4,5,3,7,True,None
54811,18789,174579,20043,20230919,5,5,5,3,3,10,True,None
54812,26966,248540,17402,20240118,4,3,5,5,4,5,False,None
54813,50554,466826,7974,20241218,5,5,5,4,3,9,True,None
54814,67617,624476,830,20250818,4,4,3,3,5,7,True,None
54815,14080,129441,23509,20230721,4,5,5,3,4,6,False,None
54816,69268,640148,22383,20250909,5,5,3,3,4,10,True,None
54817,59948,550502,21662,20250510,4,5,4,4,2,8,True,None
54818,64825,597346,17082,20250714,4,5,5,5,4,7,True,None
54819,75084,693519,19967,20251202,5,5,5,2,3,9,True,None
54820,17599,163516,18421,20230903,3,5,5,3,3,6,False,Baggage Handling
54821,9231,82629,20161,20230521,5,5,3,3,5,9,True,None
54822,63841,587659,22770,20250701,5,5,4,4,3,10,True,None
54823,1295,11288,23923,20230121,1,4,4,4,3,2,False,Delay/Cancellation
54824,26092,240839,5366,20240105,1,1,4,3,5,2,False,Delay/Cancellation
54825,67402,622346,10770,20250815,4,4,3,4,3,8,True,None
54826,76839,708752,9607,20251231,4,5,4,4,4,10,True,None
54827,62540,574992,14143,20250615,4,5,5,4,3,9,True,None
54828,34740,318330,16624,20240514,4,5,4,3,3,8,True,None
54829,39869,367638,3358,20240721,4,5,4,3,2,7,True,None
54830,10811,97699,4199,20230611,5,4,4,3,4,9,True,None
54831,59052,542311,1263,20250427,3,4,3,3,4,8,True,Delay/Cancellation
54832,15263,141005,23040,20230805,4,5,4,5,3,7,True,None
54833,55924,513801,3642,20250311,5,5,4,5,4,9,True,None
54834,26724,246341,19873,20240115,2,2,4,3,3,6,False,Customer Service
54835,7693,68528,12191,20230427,5,5,5,4,3,10,True,None
54836,57286,526253,5475,20250331,3,5,4,4,3,9,True,Delay/Cancellation
54837,51519,475394,7669,20250101,4,5,5,4,3,8,True,None
54838,35887,329058,19592,20240531,4,4,5,3,4,8,True,None
54839,1809,15676,3430,20230129,5,5,4,3,4,8,True,None
54840,46820,433256,14822,20241023,3,3,4,4,2,5,False,None
54841,56329,517534,13774,20250317,3,5,5,4,4,5,False,None
54842,67205,620442,8386,20250813,5,5,4,4,2,10,True,None
54843,57541,528608,19442,20250404,5,5,5,5,4,10,True,None
54844,42448,392781,13899,20240822,4,5,5,5,5,9,True,None
54845,52249,481571,996,20250113,4,5,5,3,3,9,True,None
54846,29917,274090,23945,20240304,5,5,5,5,3,10,True,None
54847,16131,149401,13289,20230815,2,2,5,4,3,4,False,Customer Service
54848,63016,579534,17832,20250621,5,4,4,5,2,9,True,None
54849,57339,526733,20237,20250401,5,5,4,1,2,10,True,None
54850,16108,149168,5035,20230815,4,5,4,4,4,9,True,None
54851,66808,616626,17145,20250808,5,5,4,5,4,8,True,None
54852,54596,501894,12430,20250218,4,4,4,4,4,10,True,None
54853,35777,328022,6139,20240529,2,4,4,3,5,2,False,Cleanliness
54854,71369,659347,14817,20251009,2,4,4,2,4,6,False,Delay/Cancellation
54855,15790,146091,16550,20230811,2,4,4,5,4,5,False,Delay/Cancellation
54856,32959,302023,10729,20240417,3,4,4,4,3,8,True,None
54857,69407,641357,20430,20250911,5,4,4,5,4,10,True,None
54858,9485,84994,21693,20230524,4,5,4,4,4,8,True,None
54859,44306,410297,2566,20240915,3,4,5,4,2,6,False,None
54860,52764,486116,9502,20250121,4,5,4,4,4,8,True,None
54861,62348,573015,23966,20250612,4,5,3,5,5,8,True,None
54862,76556,706395,7513,20251226,4,4,5,3,2,9,True,None
54863,74110,684633,16221,20251118,3,4,5,4,5,3,False,In-flight Amenities
54864,10671,96324,2878,20230609,4,4,4,4,4,8,True,None
54865,50004,462106,5335,20241209,3,5,5,5,2,7,True,None
54866,51468,474884,20160,20241231,5,5,4,5,2,9,True,None
54867,21233,197032,15355,20231025,3,4,5,3,3,6,False,None
54868,1660,14430,19641,20230127,2,3,5,4,3,5,False,Baggage Handling
54869,43803,405690,23911,20240908,3,3,3,3,3,5,False,Customer Service
54870,56899,522701,13901,20250326,4,5,5,5,3,7,True,None
54871,6721,59652,13904,20230413,5,5,5,3,4,8,True,None
54872,17574,163285,15013,20230903,5,5,5,3,4,9,True,None
54873,60919,559277,6451,20250525,5,5,5,5,5,10,True,None
54874,14453,133112,16331,20230726,4,5,3,4,2,6,False,None
54875,76501,705929,1949,20251225,2,3,3,3,4,4,False,Delay/Cancellation
54876,43267,400651,1929,20240831,3,2,4,3,3,8,True,None
54877,22970,212998,11479,20231120,4,5,5,3,3,6,False,None
54878,45672,422740,13095,20241006,2,1,4,3,5,8,True,Cleanliness
54879,10273,92549,560,20230604,3,3,5,5,3,7,True,In-flight Amenities
54880,16496,152907,21130,20230820,5,5,4,4,4,9,True,None
54881,18680,173575,6432,20230918,5,4,4,3,3,9,True,None
54882,72378,668609,6239,20251024,5,5,4,3,3,10,True,None
54883,15954,147691,24474,20230813,4,5,4,4,3,9,True,None
54884,55062,505972,21206,20250226,1,3,5,4,4,2,False,Delay/Cancellation
54885,22811,211579,130,20231117,3,4,5,5,3,6,False,None
54886,66187,610533,6638,20250731,4,5,5,5,3,6,False,None
54887,75749,699294,943,20251214,4,5,4,4,3,8,True,None
54888,25643,236808,1194,20231230,4,5,5,1,3,8,True,None
54889,1701,14786,6534,20230127,3,4,5,5,4,6,False,Baggage Handling
54890,36888,338647,8463,20240613,4,5,4,4,2,10,True,None
54891,63453,583891,2910,20250626,4,5,5,4,4,8,True,None
54892,64556,594692,19019,20250710,4,5,4,4,3,5,False,None
54893,73191,676057,23540,20251104,4,4,4,2,4,10,True,None
54894,52332,482244,1822,20250114,4,5,4,2,3,8,True,None
54895,26185,241628,3231,20240107,5,4,4,3,4,9,True,None
54896,17558,163120,8773,20230903,4,5,4,4,5,8,True,None
54897,55674,511541,20786,20250307,4,4,4,4,5,10,True,None
54898,12779,116921,12689,20230705,5,5,5,4,5,10,True,None
54899,7318,65099,6205,20230422,4,5,4,4,3,8,True,None
54900,7194,63979,12482,20230420,3,5,4,4,4,5,False,Customer Service
54901,64271,591949,15684,20250706,4,5,4,4,2,8,True,None
54902,46378,429228,5630,20241017,3,4,4,5,4,7,True,None
54903,75642,698381,14197,20251212,5,5,4,5,3,10,True,None
54904,68822,636172,17622,20250902,5,5,4,2,3,8,True,None
54905,69487,642086,7861,20250912,5,4,5,3,3,9,True,None
54906,53522,492528,19936,20250202,5,4,5,5,3,10,True,None
54907,29048,266487,1994,20240219,4,5,4,3,3,6,False,None
54908,28275,259818,8167,20240208,2,3,3,4,3,4,False,Delay/Cancellation
54909,55408,509064,15785,20250303,5,5,5,4,4,10,True,None
54910,51663,476667,21155,20250103,5,5,3,2,4,10,True,None
54911,6332,56143,6005,20230406,4,4,4,3,1,8,True,None
54912,5039,44260,11206,20230319,5,5,5,3,2,9,True,None
54913,47504,439481,6111,20241103,3,5,4,3,3,4,False,Seat Comfort
54914,65794,606668,3931,20250726,4,4,4,4,5,8,True,None
54915,68900,636852,11365,20250904,5,5,5,4,3,9,True,None
54916,46825,433316,16228,20241023,3,5,5,5,4,6,False,Delay/Cancellation
54917,35918,329362,2103,20240531,5,5,4,3,4,10,True,None
54918,34901,319799,3053,20240516,5,5,4,4,5,10,True,None
54919,54572,501679,3280,20250218,3,4,3,3,5,5,False,Baggage Handling
54920,58806,540068,10413,20250423,4,5,5,4,3,8,True,None
54921,23733,220368,11206,20231201,5,5,5,5,4,8,True,None
54922,42308,391384,8128,20240820,5,5,4,5,5,10,True,None
54923,17492,162541,18502,20230901,5,5,4,3,3,10,True,None
54924,76274,703774,2621,20251222,4,5,5,5,4,9,True,None
54925,10067,90503,21182,20230601,4,5,5,4,4,7,True,None
54926,52656,485059,8734,20250119,5,5,5,4,5,10,True,None
54927,8711,77894,9937,20230513,1,2,4,3,3,3,False,Customer Service
54928,23099,214232,4647,20231122,5,5,4,4,3,10,True,None
54929,31033,284284,16532,20240320,4,5,4,5,3,10,True,None
54930,1971,17099,8608,20230131,3,5,4,4,2,6,False,None
54931,73480,678795,22169,20251109,3,2,5,3,4,8,True,None
54932,67419,622491,16534,20250815,3,4,5,5,3,7,True,Delay/Cancellation
54933,71543,660916,9457,20251011,4,4,4,4,3,8,True,None
54934,8650,77330,16961,20230512,3,4,4,4,4,6,False,None
54935,23198,215245,16835,20231123,4,5,5,3,3,9,True,None
54936,44367,410833,18412,20240916,4,5,3,3,3,7,True,None
54937,25061,231677,14878,20231222,4,3,5,4,4,8,True,None
54938,15544,143683,14414,20230808,4,5,4,4,3,8,True,None
54939,74128,684783,12080,20251118,5,5,5,5,3,10,True,None
54940,36862,338386,8757,20240612,4,5,5,5,3,8,True,None
54941,1429,12426,3240,20230123,5,5,5,3,2,7,True,None
54942,69568,642830,23722,20250913,5,5,5,5,4,10,True,None
54943,72254,667438,15950,20251022,3,4,3,4,5,7,True,None
54944,64627,595429,14874,20250711,4,5,5,5,2,6,False,None
54945,8376,74828,20868,20230508,4,5,5,3,5,7,True,None
54946,14117,129776,16841,20230721,5,5,4,4,5,10,True,None
54947,45867,424560,411,20241009,4,3,4,3,4,9,True,None
54948,6135,54380,10634,20230404,4,5,5,4,5,9,True,None
54949,14304,131609,6759,20230724,3,3,4,5,5,6,False,Baggage Handling
54950,61762,567319,22092,20250605,4,4,3,4,3,9,True,None
54951,14432,132881,24104,20230725,2,4,4,5,3,4,False,Customer Service
54952,66661,615189,19975,20250806,5,5,4,5,3,10,True,None
54953,54817,503806,13220,20250222,3,5,3,5,4,8,True,Cleanliness
54954,48298,446791,22089,20241114,5,5,4,3,2,10,True,None
54955,4123,35881,15205,20230305,5,5,4,3,3,10,True,None
54956,4307,37575,13232,20230308,5,4,5,3,3,10,True,None
54957,3245,28115,4100,20230220,4,5,4,3,3,9,True,None
54958,33463,306646,9014,20240425,4,5,4,5,3,7,True,None
54959,64510,594251,11385,20250709,5,4,4,5,4,9,True,None
54960,37540,344925,1543,20240621,4,3,4,4,5,8,True,None
54961,6952,61799,409,20230417,4,4,4,3,5,10,True,None
54962,10458,94294,13136,20230606,4,5,5,3,5,8,True,None
54963,40219,371070,6407,20240725,5,5,4,4,3,8,True,None
54964,3527,30655,10459,20230224,3,5,4,3,3,7,True,None
54965,31734,290711,18272,20240331,5,4,4,4,3,9,True,None
54966,20920,194184,21193,20231020,2,5,3,4,4,5,False,Delay/Cancellation
54967,63956,588749,28,20250702,4,5,4,3,4,8,True,None
54968,34020,311700,6066,20240503,4,5,5,4,3,8,True,None
54969,42705,395126,6118,20240825,4,5,4,5,3,7,True,None
54970,54798,503652,15579,20250222,2,3,5,2,2,3,False,Cleanliness
54971,25486,235456,2102,20231228,3,4,4,4,2,8,True,None
54972,463,4127,3599,20230108,4,5,4,4,2,9,True,None
54973,65586,604696,12902,20250724,4,4,4,5,3,8,True,None
54974,24828,229776,14781,20231218,4,5,5,4,5,7,True,None
54975,41517,383530,4579,20240810,4,5,4,5,3,9,True,None
54976,57417,527473,20332,20250402,4,5,3,2,5,7,True,None
54977,47080,435643,13390,20241027,5,5,3,4,4,9,True,None
54978,69088,638505,24150,20250906,4,5,4,4,4,7,True,None
54979,65694,605708,2105,20250725,4,4,3,5,3,7,True,None
54980,46348,428938,18126,20241016,4,5,5,5,3,7,True,None
54981,12897,118032,411,20230706,4,4,4,2,3,7,True,None
54982,44211,409435,629,20240914,4,5,4,3,3,5,False,None
54983,10885,98416,6421,20230612,4,4,4,4,3,8,True,None
54984,66307,611715,13136,20250801,2,4,4,4,3,3,False,Baggage Handling
54985,69960,646393,20005,20250919,5,5,4,3,3,10,True,None
54986,53906,495846,4197,20250208,4,5,4,5,3,10,True,None
54987,75302,695374,15506,20251206,4,5,5,5,2,9,True,None
54988,36535,335290,5856,20240608,4,5,4,4,5,9,True,None
54989,53018,488257,17463,20250125,5,5,4,3,3,9,True,None
54990,44390,411048,14897,20240917,5,5,5,3,4,10,True,None
54991,62525,574841,16216,20250614,5,4,4,4,3,9,True,None
54992,18819,174847,18909,20230920,4,4,4,3,4,5,False,None
54993,38301,352252,7991,20240701,3,5,4,5,3,6,False,None
54994,62063,570276,3266,20250608,4,5,4,5,3,9,True,None
54995,75949,700957,12619,20251217,5,5,5,5,3,10,True,None
54996,6981,62062,7729,20230417,5,5,4,4,5,10,True,None
54997,73038,674687,15168,20251102,3,4,4,3,3,6,False,None
54998,41933,387661,6872,20240815,5,5,4,3,4,10,True,None
54999,63267,582062,2359,20250624,5,5,4,5,3,10,True,None
55000,25407,234775,23573,20231227,4,5,3,4,5,7,True,None
55001,39277,361830,18681,20240713,3,3,4,3,2,9,True,Delay/Cancellation
55002,73776,681546,24541,20251113,4,5,5,4,2,8,True,None
55003,56171,516027,12427,20250315,4,5,3,4,2,8,True,None
55004,65522,604107,15593,20250723,4,4,5,5,4,8,True,None
55005,16759,155502,19929,20230823,4,5,3,3,2,9,True,None
55006,45104,417563,24537,20240928,5,5,5,5,3,8,True,None
55007,606,5352,24675,20230110,5,5,4,4,4,10,True,None
55008,19035,176745,13390,20230923,3,3,3,4,3,6,False,Delay/Cancellation
55009,59127,542970,18305,20250428,4,5,5,4,2,8,True,None
55010,71698,662338,3225,20251014,4,4,5,4,3,7,True,None
55011,42810,396178,17526,20240826,5,5,5,4,4,10,True,None
55012,6981,62066,850,20230417,4,5,5,4,3,9,True,None
55013,6276,55631,234,20230406,4,5,4,3,3,8,True,None
55014,48028,444303,19644,20241110,3,5,4,5,1,4,False,None
55015,20510,190374,12888,20231014,4,5,3,4,2,8,True,None
55016,65325,602145,10052,20250720,5,4,5,3,4,10,True,None
55017,65183,600776,24785,20250718,5,5,5,3,4,10,True,None
55018,1756,15241,11669,20230128,4,5,4,4,3,6,False,None
55019,56473,518873,22024,20250319,4,4,5,4,5,8,True,None
55020,36010,330221,7800,20240601,4,1,5,3,3,9,True,None
55021,16391,151914,21420,20230818,5,5,5,2,4,8,True,None
55022,1549,13457,607,20230125,1,3,5,4,3,0,False,Baggage Handling
55023,3315,28808,4565,20230220,5,5,4,4,4,10,True,None
55024,14652,135007,6670,20230728,5,4,5,5,4,8,True,None
55025,39997,368887,5823,20240722,4,5,5,3,3,6,False,None
55026,11498,104332,9310,20230619,5,5,4,4,3,10,True,None
55027,126,1210,970,20230102,3,4,4,4,3,4,False,None
55028,71879,663967,16065,20251016,4,5,5,4,4,8,True,None
55029,45997,425776,7309,20241011,5,5,4,2,4,10,True,None
55030,29296,268529,21521,20240223,5,5,5,4,4,9,True,None
55031,34831,319157,11359,20240515,4,4,5,5,3,7,True,None
55032,72922,673598,7251,20251101,4,5,3,5,3,10,True,None
55033,31636,289830,14521,20240329,3,5,5,3,4,4,False,None
55034,51857,478301,4855,20250106,4,5,4,4,3,6,False,None
55035,54148,497907,13159,20250212,4,4,4,4,3,7,True,None
55036,49850,460824,758,20241207,5,5,4,4,3,9,True,None
55037,37488,344401,13976,20240620,5,5,4,3,5,10,True,None
55038,41413,382565,930,20240809,3,4,4,4,4,5,False,Customer Service
55039,4443,38784,4718,20230310,4,4,3,5,3,8,True,None
55040,16382,151819,19719,20230818,3,3,5,4,2,5,False,None
55041,60948,559552,12076,20250525,5,5,5,4,3,8,True,None
55042,18552,172424,103,20230916,5,5,5,3,5,10,True,None
55043,70634,652624,17560,20250928,5,5,4,4,4,10,True,None
55044,67170,620086,1297,20250812,3,5,4,5,3,5,False,None
55045,65141,600402,17441,20250718,5,5,5,5,4,9,True,None
55046,73081,675066,21391,20251103,5,4,4,5,4,10,True,None
55047,69539,642560,16252,20250913,5,5,5,3,4,9,True,None
55048,73507,679043,2975,20251110,4,5,5,3,3,9,True,None
55049,75715,699011,11206,20251213,3,5,5,4,3,5,False,None
55050,54020,496846,15062,20250210,4,5,4,3,5,9,True,None
55051,51067,471254,18590,20241226,4,5,4,3,3,7,True,None
55052,34382,315057,20790,20240509,3,4,5,4,3,6,False,None
55053,39188,360977,4446,20240712,5,5,5,4,4,10,True,None
55054,2466,21303,20414,20230207,2,3,5,4,4,1,False,Delay/Cancellation
55055,59118,542882,2526,20250428,5,5,4,4,4,9,True,None
55056,74808,691030,14371,20251128,4,5,5,2,2,8,True,None
55057,66933,617804,12153,20250809,3,4,5,4,4,7,True,None
55058,64268,591920,16619,20250706,5,4,5,3,5,10,True,None
55059,32244,295465,4946,20240407,4,4,4,4,4,10,True,None
55060,52521,483929,6186,20250117,3,5,4,4,3,7,True,None
55061,29094,266894,10310,20240220,5,3,5,4,3,10,True,None
55062,7139,63485,3458,20230420,4,5,4,4,5,9,True,None
55063,4233,36896,11260,20230307,3,1,4,4,2,7,True,Booking Issue
55064,13670,125530,8011,20230716,2,3,4,5,2,3,False,Baggage Handling
55065,73652,680492,12128,20251112,4,5,5,3,4,8,True,None
55066,8045,71819,4347,20230503,4,5,4,4,3,6,False,None
55067,40193,370827,2278,20240725,5,5,5,4,3,10,True,None
55068,57786,530792,23364,20250408,4,5,5,3,2,8,True,None
55069,61553,565263,15612,20250602,3,4,5,3,3,7,True,None
55070,72148,666431,4709,20251020,4,4,5,4,3,8,True,None
55071,42366,391945,2575,20240821,5,5,3,4,4,9,True,None
55072,50524,466554,17201,20241217,5,5,5,4,2,10,True,None
55073,44706,413942,2815,20240922,4,5,5,4,3,9,True,None
55074,67774,625961,18560,20250820,4,5,4,5,3,8,True,None
55075,15704,145270,22752,20230810,5,5,5,3,3,8,True,None
55076,60458,555146,20596,20250517,5,5,4,3,5,10,True,None
55077,24234,224750,17038,20231209,5,5,4,4,3,10,True,None
55078,4999,43892,12210,20230318,2,4,4,4,4,2,False,Customer Service
55079,27842,256060,3588,20240201,5,5,4,4,3,9,True,None
55080,46616,431453,18272,20241021,5,5,4,3,5,10,True,None
55081,45817,424079,10599,20241009,4,5,5,4,4,10,True,None
55082,70285,649406,17648,20250923,5,5,4,4,4,10,True,None
55083,62196,571580,2739,20250610,4,5,5,4,3,6,False,None
55084,40806,376751,5478,20240801,1,2,4,5,4,3,False,Customer Service
55085,24112,223704,2951,20231207,4,5,4,4,4,9,True,None
55086,65313,602044,1700,20250720,4,4,5,3,5,10,True,None
55087,72426,669030,11167,20251025,4,4,4,3,3,8,True,None
55088,70466,651073,9467,20250926,4,5,5,4,4,9,True,None
55089,53054,488547,14757,20250125,4,4,4,4,5,8,True,None
55090,66234,610987,1098,20250801,5,5,5,5,4,10,True,None
55091,9694,86958,19109,20230527,3,4,4,5,3,7,True,Baggage Handling
55092,8303,74147,17121,20230507,3,3,5,4,3,4,False,None
55093,236,2141,11426,20230104,2,1,5,3,4,6,False,Cleanliness
55094,33567,307566,24461,20240426,3,4,5,4,3,6,False,None
55095,49650,459172,23370,20241203,4,5,5,4,3,6,False,None
55096,34230,313617,18062,20240506,4,5,4,5,3,7,True,None
55097,19680,182735,1089,20231002,2,5,4,4,5,4,False,Seat Comfort
55098,24856,230003,17576,20231219,5,5,4,5,2,10,True,None
55099,20307,188545,17646,20231011,4,5,5,4,2,10,True,None
55100,70396,650406,19685,20250925,3,4,4,4,4,4,False,None
55101,63042,579811,12202,20250621,5,4,4,5,5,10,True,None
55102,70209,648745,12749,20250922,4,5,5,5,3,8,True,None
55103,14241,131004,2471,20230723,5,5,5,5,4,10,True,None
