maintenance_id,aircraft_id,maintenance_date,maintenance_type,cost_usd,downtime_hours,performed_at_hub,technician_count
2977,112,2024-01-27,Unscheduled Repair,46758.35,4.5,False,4
2978,78,2025-09-22,Unscheduled Repair,78700.68,19.3,True,8
2979,67,2025-06-26,D-Check (Heavy),1778980.91,626.0,True,7
2980,76,2024-05-21,Avionics Update,55000.52,45.7,True,2
2981,104,2025-12-25,A-Check (Routine),11447.18,8.1,True,5
2982,160,2025-12-22,Unscheduled Repair,75413.49,29.7,True,6
2983,58,2023-10-19,A-Check (Routine),3218.78,10.5,True,8
2984,33,2023-08-29,A-Check (Routine),3003.07,8.2,True,2
2985,129,2023-05-02,A-Check (Routine),6232.4,4.6,False,2
2986,17,2023-03-05,A-Check (Routine),7709.67,7.0,False,6
2987,114,2024-06-02,Unscheduled Repair,35778.23,45.4,True,4
2988,86,2025-03-09,Unscheduled Repair,15649.91,19.6,True,8
2989,136,2023-03-17,B-Check,29967.5,31.9,True,3
2990,104,2023-12-13,B-Check,30825.99,24.1,True,6
2991,89,2023-02-14,Avionics Update,94386.42,34.8,True,8
2992,13,2023-05-27,Unscheduled Repair,36679.59,25.6,True,6
2993,27,2024-11-21,A-Check (Routine),4354.93,8.4,True,5
2994,25,2023-05-18,B-Check,17993.97,34.1,True,6
2995,131,2024-07-25,A-Check (Routine),5958.53,11.9,True,1
2996,33,2024-09-15,Avionics Update,56351.27,79.1,True,7
2997,148,2025-10-02,B-Check,17059.87,16.4,True,7
2998,83,2023-12-23,B-Check,19142.16,35.9,True,8
2999,116,2024-04-14,Unscheduled Repair,49981.26,9.3,True,6
3000,76,2023-04-16,C-Check,156997.7,224.4,True,2
3001,165,2023-07-30,Unscheduled Repair,53933.63,16.9,True,6
3002,161,2024-01-11,Unscheduled Repair,34680.62,12.3,True,8
3003,51,2025-03-29,Unscheduled Repair,18975.37,20.4,False,5
3004,30,2025-04-01,C-Check,169072.97,166.0,False,2
3005,34,2023-11-29,A-Check (Routine),9046.28,7.3,False,6
3006,89,2023-08-22,A-Check (Routine),8040.17,6.4,True,1
3007,23,2023-06-08,C-Check,282012.01,253.8,False,4
3008,61,2025-11-29,C-Check,154024.35,261.9,True,1
3009,100,2023-09-22,A-Check (Routine),3859.6,5.8,True,8
3010,118,2023-08-30,B-Check,12638.66,12.7,True,8
3011,71,2024-05-02,C-Check,188548.26,174.1,True,6
3012,93,2025-02-22,A-Check (Routine),7393.16,8.8,True,6
3013,58,2025-04-20,A-Check (Routine),6981.08,11.6,True,3
3014,10,2025-08-28,B-Check,24914.19,16.1,True,3
3015,6,2025-07-27,C-Check,213060.16,172.2,True,3
3016,143,2024-04-29,Unscheduled Repair,35167.22,22.6,False,2
3017,116,2025-08-15,B-Check,11617.26,21.6,True,1
3018,94,2024-07-29,A-Check (Routine),8427.02,10.3,False,8
3019,83,2025-08-09,Unscheduled Repair,49004.81,35.4,False,1
3020,19,2023-05-28,B-Check,17565.82,18.8,True,4
3021,49,2025-02-22,C-Check,309574.85,173.8,True,7
3022,141,2023-05-27,A-Check (Routine),5711.8,9.7,True,8
3023,111,2024-04-12,Engine Overhaul,653071.95,397.0,True,5
3024,46,2024-03-13,Unscheduled Repair,73292.14,21.6,True,8
3025,145,2025-02-13,Unscheduled Repair,58174.89,43.6,True,8
3026,24,2023-12-05,A-Check (Routine),9187.05,9.1,True,5
3027,33,2025-12-11,B-Check,32397.22,35.9,False,7
3028,106,2023-09-08,A-Check (Routine),3849.69,9.5,True,8
3029,93,2024-12-20,A-Check (Routine),3229.8,4.2,False,1
3030,12,2025-09-02,C-Check,184459.87,161.1,True,5
3031,59,2023-01-28,A-Check (Routine),3115.15,10.0,True,3
3032,160,2024-06-21,A-Check (Routine),8514.44,5.5,True,6
3033,58,2023-08-23,C-Check,415647.94,191.4,True,3
3034,71,2025-04-26,A-Check (Routine),7663.54,7.6,True,1
3035,146,2025-09-13,A-Check (Routine),6562.56,10.1,False,1
3036,134,2025-08-15,B-Check,26846.53,12.7,False,7
3037,139,2023-02-19,D-Check (Heavy),1481562.55,425.4,True,7
3038,50,2025-03-11,A-Check (Routine),5755.58,4.7,True,4
3039,11,2025-07-22,Unscheduled Repair,79766.52,15.6,True,7
3040,125,2024-04-12,A-Check (Routine),11239.94,5.8,False,1
3041,157,2025-06-12,C-Check,399007.48,279.7,True,7
3042,46,2025-08-28,Avionics Update,55530.23,58.3,True,7
3043,10,2023-10-04,A-Check (Routine),9992.29,11.5,True,6
3044,96,2025-09-17,B-Check,30495.93,19.7,False,5
3045,18,2023-01-29,B-Check,32281.56,33.9,True,8
3046,61,2024-04-06,A-Check (Routine),10130.23,10.9,True,3
3047,101,2023-09-06,C-Check,158072.97,202.7,True,8
3048,129,2024-01-20,A-Check (Routine),3561.79,5.4,True,2
3049,120,2024-04-18,D-Check (Heavy),1396321.26,505.1,False,6
3050,109,2025-03-04,A-Check (Routine),11288.14,4.6,True,8
3051,20,2023-01-13,A-Check (Routine),10277.74,8.8,True,7
3052,116,2025-05-14,A-Check (Routine),5124.95,8.0,True,7
3053,62,2024-09-25,Unscheduled Repair,60234.25,20.6,True,7
3054,105,2025-11-03,B-Check,10091.45,13.3,True,2
3055,11,2025-10-31,Engine Overhaul,807612.81,544.3,True,8
3056,150,2024-11-01,B-Check,31198.61,17.7,True,7
3057,127,2023-06-08,Unscheduled Repair,43870.1,5.8,True,1
3058,99,2025-10-20,A-Check (Routine),4252.46,10.8,False,5
3059,73,2025-01-06,Avionics Update,47726.9,24.2,False,6
3060,146,2024-06-26,A-Check (Routine),9493.7,8.6,False,8
3061,30,2024-07-04,C-Check,172072.46,208.5,True,4
3062,147,2023-10-04,Unscheduled Repair,52949.58,45.6,True,1
3063,119,2023-08-26,A-Check (Routine),6746.6,5.2,True,3
3064,66,2023-11-19,D-Check (Heavy),2167342.19,467.7,True,8
3065,133,2024-01-04,C-Check,159311.69,139.8,False,6
3066,82,2024-07-28,B-Check,33915.58,19.8,True,2
3067,136,2025-01-15,A-Check (Routine),3026.3,5.0,False,8
3068,132,2025-12-13,C-Check,352800.16,164.8,True,1
3069,104,2024-08-24,B-Check,10367.65,15.6,True,8
3070,71,2025-01-31,C-Check,236987.54,123.4,True,6
3071,103,2025-03-04,D-Check (Heavy),1413522.44,480.0,False,2
3072,106,2025-07-04,Engine Overhaul,520176.8,209.7,True,6
3073,77,2025-09-02,B-Check,16330.28,18.5,True,5
3074,140,2023-10-24,D-Check (Heavy),1897623.64,607.7,True,1
3075,11,2023-01-26,Engine Overhaul,1002806.78,400.4,False,6
3076,67,2025-06-16,A-Check (Routine),5686.22,10.8,True,1
3077,56,2023-12-24,B-Check,27323.69,20.0,False,2
3078,97,2024-07-15,B-Check,28109.77,24.9,True,3
3079,145,2024-06-05,Unscheduled Repair,66650.64,34.3,True,2
3080,3,2024-03-06,A-Check (Routine),5555.67,11.9,True,4
3081,141,2024-05-26,Unscheduled Repair,33970.78,4.2,True,1
3082,125,2024-04-13,A-Check (Routine),6871.95,5.0,True,3
3083,48,2025-08-04,A-Check (Routine),4969.78,5.3,True,7
3084,30,2025-02-22,Engine Overhaul,637278.29,400.3,True,7
3085,105,2025-07-06,A-Check (Routine),6877.9,8.8,True,5
3086,48,2024-05-25,Unscheduled Repair,7738.87,2.2,True,1
3087,45,2023-11-05,Unscheduled Repair,50639.64,14.2,True,5
3088,83,2025-06-21,A-Check (Routine),5558.87,11.9,True,3
3089,74,2024-03-11,Unscheduled Repair,12085.92,33.4,True,3
3090,117,2024-12-19,C-Check,340644.32,214.2,False,8
3091,15,2023-07-17,A-Check (Routine),8993.99,9.2,True,8
3092,50,2024-05-29,A-Check (Routine),5709.18,8.0,True,4
3093,106,2023-07-11,Engine Overhaul,427728.35,430.1,False,6
3094,91,2025-06-21,A-Check (Routine),5231.98,9.3,True,6
3095,142,2025-06-10,Unscheduled Repair,4282.7,6.5,True,7
3096,44,2025-10-10,B-Check,20801.87,17.2,True,7
3097,131,2024-10-13,C-Check,359308.23,281.2,True,6
3098,94,2023-08-21,B-Check,23227.31,12.5,True,5
3099,86,2023-07-31,D-Check (Heavy),2267403.83,564.5,False,8
3100,33,2023-01-09,B-Check,30806.18,23.9,True,2
3101,133,2024-01-10,Unscheduled Repair,22300.63,21.2,True,5
3102,24,2023-11-07,C-Check,398152.04,181.1,False,8
3103,9,2024-06-09,A-Check (Routine),8075.8,5.8,True,2
3104,123,2024-10-02,A-Check (Routine),7399.04,8.9,True,2
3105,144,2025-12-16,Unscheduled Repair,66325.02,24.7,True,3
3106,41,2025-05-23,B-Check,11205.61,19.1,True,5
3107,156,2025-11-22,Avionics Update,37828.99,30.7,True,1
3108,143,2024-02-12,B-Check,30124.04,34.1,True,1
3109,120,2025-11-02,Engine Overhaul,573208.79,581.9,False,4
3110,12,2023-11-19,Engine Overhaul,632857.45,306.0,True,3
3111,79,2024-03-31,A-Check (Routine),10219.52,6.3,True,6
3112,119,2025-09-24,B-Check,14465.96,33.2,False,7
3113,131,2023-12-26,A-Check (Routine),8157.69,9.7,True,6
3114,157,2025-08-02,A-Check (Routine),3474.13,9.1,False,7
3115,64,2024-08-19,A-Check (Routine),5899.77,6.1,True,8
3116,126,2024-06-24,Engine Overhaul,503761.78,539.4,False,4
3117,30,2024-07-31,C-Check,257169.45,227.0,True,7
3118,5,2023-06-24,A-Check (Routine),8506.8,8.6,True,8
3119,34,2025-06-10,A-Check (Routine),8823.71,7.2,False,7
3120,4,2023-06-25,Unscheduled Repair,30416.08,9.7,False,8
3121,46,2024-10-25,Unscheduled Repair,3650.87,30.5,True,2
3122,158,2025-09-28,Avionics Update,106805.65,36.2,True,1
3123,150,2024-10-16,A-Check (Routine),3952.6,11.3,False,1
3124,129,2024-07-06,C-Check,406726.27,230.5,True,4
3125,17,2025-11-26,A-Check (Routine),3132.29,4.9,True,2
3126,158,2024-06-06,A-Check (Routine),4460.26,6.8,True,5
3127,12,2025-09-12,A-Check (Routine),5952.92,5.9,True,1
3128,166,2025-10-16,A-Check (Routine),3659.95,7.6,True,5
3129,27,2025-02-05,Avionics Update,47477.74,39.4,True,6
3130,116,2024-01-04,Unscheduled Repair,81807.15,32.3,True,4
3131,56,2023-05-24,A-Check (Routine),4291.84,9.0,False,7
3132,148,2025-04-15,Unscheduled Repair,31870.21,32.1,False,3
3133,149,2023-01-11,A-Check (Routine),8332.92,11.1,True,8
3134,77,2023-03-31,B-Check,27247.79,33.4,True,6
3135,75,2024-12-18,Unscheduled Repair,6304.82,14.6,True,3
3136,88,2025-03-05,C-Check,309118.93,283.5,True,7
3137,134,2025-10-31,A-Check (Routine),4910.29,6.9,True,6
3138,37,2024-10-04,A-Check (Routine),3349.63,9.9,True,3
3139,90,2025-06-02,A-Check (Routine),9111.89,4.5,False,7
3140,117,2025-07-06,A-Check (Routine),6906.04,6.3,False,5
3141,82,2025-09-15,A-Check (Routine),9151.39,7.1,False,8
3142,69,2023-12-25,A-Check (Routine),4660.73,11.5,True,4
3143,145,2023-06-26,B-Check,10154.44,26.6,False,5
3144,108,2025-12-26,A-Check (Routine),3930.78,10.2,True,3
3145,63,2024-02-09,A-Check (Routine),10036.35,8.6,True,3
3146,88,2024-04-20,Unscheduled Repair,74755.97,23.9,True,1
3147,16,2024-12-01,A-Check (Routine),5123.19,11.9,True,8
3148,1,2023-09-27,B-Check,19337.05,28.5,True,7
3149,20,2023-02-17,Unscheduled Repair,28446.01,34.7,True,2
3150,79,2025-03-28,Unscheduled Repair,78403.68,15.2,True,8
3151,74,2025-08-08,Unscheduled Repair,21398.03,38.6,True,5
3152,79,2023-05-05,A-Check (Routine),4045.63,6.4,True,8
3153,81,2025-11-22,A-Check (Routine),8213.93,6.6,True,1
3154,159,2024-07-14,Engine Overhaul,866358.61,292.9,False,2
3155,150,2025-07-12,A-Check (Routine),6112.79,7.3,False,7
3156,142,2024-04-29,Unscheduled Repair,88437.18,34.6,False,1
3157,120,2024-04-07,D-Check (Heavy),1414645.29,814.5,True,6
3158,130,2023-11-09,Unscheduled Repair,45915.83,44.5,True,2
3159,63,2025-01-08,B-Check,20237.05,31.3,True,6
3160,82,2025-04-07,A-Check (Routine),8291.78,11.8,True,5
3161,2,2023-01-02,B-Check,27844.22,35.7,True,3
3162,41,2023-09-05,B-Check,25717.55,25.0,True,4
3163,115,2024-11-18,Unscheduled Repair,40248.04,5.7,False,4
3164,53,2025-02-13,Avionics Update,99085.08,31.3,True,2
3165,111,2025-07-18,A-Check (Routine),5050.36,4.1,False,7
3166,148,2023-10-04,A-Check (Routine),11367.94,5.2,True,8
3167,76,2025-01-31,A-Check (Routine),7547.83,4.2,True,4
3168,16,2024-05-05,Unscheduled Repair,48842.06,16.8,True,4
3169,87,2023-04-07,C-Check,288864.23,231.2,True,2
3170,117,2025-12-03,Unscheduled Repair,56651.32,7.2,True,3
3171,141,2023-06-19,Unscheduled Repair,37601.46,14.6,True,1
3172,84,2024-04-28,Unscheduled Repair,13120.78,4.0,True,3
3173,105,2024-12-28,Engine Overhaul,1071845.16,251.1,False,6
3174,76,2025-09-04,B-Check,23880.9,31.2,True,6
3175,85,2023-08-21,Engine Overhaul,859889.67,318.0,True,4
3176,62,2023-09-25,B-Check,17214.66,22.0,True,1
3177,140,2024-12-29,Engine Overhaul,961355.23,542.4,True,7
3178,91,2025-03-03,B-Check,25776.0,32.7,True,1
3179,24,2025-12-07,A-Check (Routine),7527.65,10.6,True,1
3180,34,2025-08-09,A-Check (Routine),7981.48,4.5,True,1
3181,135,2025-02-26,C-Check,152438.69,230.8,True,1
3182,63,2023-03-30,B-Check,15298.38,32.0,True,8
3183,135,2025-09-23,A-Check (Routine),10630.01,9.3,False,8
3184,139,2025-06-06,Unscheduled Repair,6839.03,14.8,False,8
3185,133,2025-11-05,A-Check (Routine),5795.13,11.5,False,3
3186,33,2023-06-07,Engine Overhaul,840980.53,206.5,False,8
3187,55,2025-08-04,A-Check (Routine),8455.38,11.7,True,8
3188,51,2023-07-07,A-Check (Routine),9454.27,4.6,True,7
3189,65,2024-08-11,C-Check,396953.58,168.8,True,8
3190,112,2024-04-05,Avionics Update,106774.75,27.6,True,3
3191,39,2023-11-13,Unscheduled Repair,59336.86,22.8,True,4
3192,76,2025-12-08,A-Check (Routine),9980.64,6.7,True,1
3193,137,2023-05-03,A-Check (Routine),11145.28,4.6,False,3
3194,68,2024-07-14,Engine Overhaul,550592.98,505.4,True,3
3195,51,2023-11-28,C-Check,251533.9,172.8,True,1
3196,96,2025-09-03,A-Check (Routine),3439.23,10.1,False,6
3197,32,2024-06-02,B-Check,27765.42,28.6,True,6
3198,120,2024-06-17,A-Check (Routine),7782.93,9.3,True,4
3199,35,2024-11-09,A-Check (Routine),7570.07,7.5,False,3
3200,10,2024-01-13,Avionics Update,49123.85,78.1,True,5
3201,46,2025-03-19,Unscheduled Repair,61631.87,42.5,True,4
3202,66,2024-05-08,A-Check (Routine),6713.07,7.7,False,4
3203,89,2023-11-12,C-Check,170952.47,138.0,False,8
3204,30,2023-08-15,A-Check (Routine),8009.17,4.4,False,1
3205,13,2025-06-28,Unscheduled Repair,45978.59,28.5,True,7
3206,20,2024-03-21,B-Check,17127.63,23.9,True,5
3207,33,2023-09-15,Unscheduled Repair,5538.25,40.4,False,1
3208,1,2023-09-20,Unscheduled Repair,75075.2,15.5,True,8
3209,129,2024-06-03,C-Check,290795.5,242.5,False,7
3210,67,2024-07-20,D-Check (Heavy),1953131.81,820.5,True,5
3211,125,2023-06-09,B-Check,26052.76,13.7,True,7
3212,27,2025-12-22,Engine Overhaul,472945.08,271.9,True,7
3213,19,2024-04-23,Unscheduled Repair,58045.56,14.0,False,7
3214,160,2023-06-30,B-Check,27520.41,34.3,True,1
3215,64,2025-12-16,B-Check,34631.67,13.4,True,2
3216,122,2023-08-24,Avionics Update,100066.54,43.7,True,6
3217,148,2023-09-25,A-Check (Routine),10802.09,7.2,False,6
3218,54,2024-12-22,A-Check (Routine),7996.72,7.8,False,7
3219,164,2025-08-10,B-Check,16169.99,29.4,True,2
3220,149,2025-06-19,B-Check,29012.16,31.4,False,1
3221,42,2023-02-08,A-Check (Routine),10640.44,7.9,False,5
3222,28,2025-08-26,B-Check,22109.39,34.9,False,1
3223,155,2025-07-01,Unscheduled Repair,36554.1,46.8,False,1
3224,109,2023-06-19,A-Check (Routine),9716.82,10.8,True,5
3225,161,2025-11-10,A-Check (Routine),4070.34,11.6,False,8
3226,70,2024-09-07,Avionics Update,108053.71,41.9,True,3
3227,81,2023-04-29,A-Check (Routine),4749.51,11.7,True,5
3228,107,2024-08-20,Avionics Update,37822.68,55.5,True,5
3229,2,2023-08-30,Unscheduled Repair,71786.36,9.1,True,5
3230,73,2024-10-22,A-Check (Routine),11087.88,9.5,False,3
3231,118,2025-02-18,A-Check (Routine),9635.12,9.3,True,3
3232,141,2023-05-17,A-Check (Routine),3893.88,5.3,True,4
3233,27,2023-05-13,B-Check,34795.94,24.3,False,3
3234,19,2023-05-01,Unscheduled Repair,51564.08,8.9,True,7
3235,18,2025-07-12,A-Check (Routine),3677.82,6.0,True,8
3236,104,2023-08-10,C-Check,305022.11,238.8,True,5
3237,50,2023-09-27,Unscheduled Repair,85062.29,16.7,False,8
3238,87,2024-11-05,A-Check (Routine),10705.85,10.0,False,6
3239,80,2024-08-23,A-Check (Routine),9893.27,11.9,True,6
3240,68,2023-06-08,A-Check (Routine),4008.58,7.2,True,7
3241,62,2023-06-09,A-Check (Routine),5161.31,11.3,True,3
3242,53,2023-01-30,B-Check,27919.61,28.4,True,6
3243,94,2024-06-17,C-Check,399954.21,294.4,True,2
3244,140,2023-07-27,Unscheduled Repair,81635.89,42.6,True,5
3245,36,2023-10-13,A-Check (Routine),9295.17,7.0,True,5
3246,37,2023-10-30,Unscheduled Repair,3593.41,22.6,True,2
3247,133,2025-12-16,B-Check,32067.41,28.5,True,8
3248,100,2025-10-26,C-Check,237616.12,138.2,True,7
3249,21,2025-10-28,A-Check (Routine),9862.22,6.5,True,2
3250,151,2023-07-30,A-Check (Routine),8095.95,9.1,True,2
3251,124,2025-05-01,Avionics Update,46478.35,28.1,True,3
3252,56,2023-01-17,B-Check,32165.38,24.5,True,6
3253,105,2024-04-18,A-Check (Routine),5776.02,11.7,True,2
3254,159,2023-09-15,A-Check (Routine),6716.56,6.2,True,1
3255,164,2023-10-04,B-Check,24135.9,24.3,False,5
3256,85,2025-04-17,B-Check,30912.75,32.6,True,6
3257,43,2025-12-11,Unscheduled Repair,77841.68,13.8,True,6
3258,141,2024-10-30,A-Check (Routine),11358.5,7.2,True,6
3259,13,2025-12-22,D-Check (Heavy),2228471.32,645.3,True,3
3260,41,2023-05-02,B-Check,10915.74,20.2,True,4
3261,29,2024-10-16,B-Check,34066.39,19.6,True,7
3262,3,2023-06-12,A-Check (Routine),9819.1,6.5,True,5
3263,166,2025-04-20,Engine Overhaul,687227.43,430.2,False,2
3264,105,2023-08-07,A-Check (Routine),11893.89,11.0,False,6
3265,128,2023-07-15,B-Check,11413.79,26.8,True,7
3266,107,2023-06-29,Unscheduled Repair,36399.09,38.2,True,8
3267,146,2023-02-06,C-Check,277264.07,225.2,False,6
3268,153,2025-12-24,Unscheduled Repair,84732.01,11.5,True,8
3269,69,2024-03-20,Unscheduled Repair,45905.6,13.2,True,3
3270,23,2023-05-11,A-Check (Routine),7920.64,9.2,False,6
3271,133,2024-01-07,Engine Overhaul,891381.14,455.4,True,1
3272,126,2023-09-08,B-Check,25618.65,14.5,False,7
3273,73,2025-04-03,Unscheduled Repair,5856.64,20.2,True,8
3274,62,2025-11-30,Engine Overhaul,565279.12,211.8,True,1
3275,21,2023-07-18,B-Check,21418.65,17.9,True,7
3276,27,2023-04-14,A-Check (Routine),8608.9,4.4,True,2
3277,148,2025-11-23,D-Check (Heavy),2453645.23,431.1,False,7
3278,132,2024-07-15,A-Check (Routine),7038.1,6.8,True,7
3279,56,2023-05-16,Unscheduled Repair,35859.51,36.5,True,3
3280,141,2024-08-07,A-Check (Routine),7071.55,6.8,True,8
3281,88,2025-05-11,A-Check (Routine),7955.97,9.3,True,1
3282,44,2023-08-01,B-Check,15154.34,29.9,True,8
3283,50,2025-07-20,A-Check (Routine),8106.42,4.3,True,5
3284,86,2024-06-11,Unscheduled Repair,74502.26,36.3,True,6
3285,43,2025-05-12,A-Check (Routine),11734.86,7.6,True,8
3286,166,2024-09-30,Unscheduled Repair,19821.2,13.2,True,7
3287,166,2023-03-21,B-Check,21202.27,27.9,True,5
3288,132,2023-01-23,A-Check (Routine),7150.25,6.8,False,4
3289,159,2023-11-16,Unscheduled Repair,12571.62,18.7,True,4
3290,19,2025-05-25,B-Check,25019.75,27.9,False,6
3291,105,2025-10-04,Unscheduled Repair,15511.25,27.7,False,6
3292,129,2023-09-13,Unscheduled Repair,50680.7,40.8,True,8
3293,25,2025-12-04,A-Check (Routine),8271.28,7.7,True,4
3294,34,2025-05-05,Unscheduled Repair,50383.08,8.3,True,6
3295,152,2023-01-07,Unscheduled Repair,14369.3,21.0,True,4
3296,58,2025-06-06,Unscheduled Repair,28751.86,9.3,True,6
3297,139,2025-07-07,Avionics Update,63800.55,78.3,False,4
3298,46,2023-10-17,A-Check (Routine),6250.44,11.2,True,2
3299,62,2024-03-26,A-Check (Routine),8768.02,11.4,True,1
3300,28,2024-05-17,Avionics Update,24679.66,27.3,True,5
3301,138,2023-02-17,C-Check,439285.98,181.1,True,1
3302,36,2024-10-13,B-Check,27892.14,25.2,True,1
3303,139,2024-10-05,B-Check,25572.19,21.1,True,6
3304,8,2023-09-09,Engine Overhaul,993579.11,477.8,True,6
3305,151,2024-07-15,A-Check (Routine),11181.92,10.0,True,1
3306,144,2025-08-17,C-Check,254331.36,232.6,False,3
3307,75,2025-01-22,C-Check,404507.13,190.0,True,7
3308,29,2023-04-25,B-Check,30157.84,23.8,True,2
3309,36,2023-02-27,A-Check (Routine),8143.51,11.4,True,2
3310,153,2023-06-18,A-Check (Routine),6146.0,8.5,True,1
3311,138,2023-09-25,A-Check (Routine),5854.83,4.9,True,1
3312,78,2025-06-30,B-Check,11285.28,19.8,True,2
3313,147,2025-10-03,A-Check (Routine),7729.12,9.0,True,5
3314,54,2023-06-20,Engine Overhaul,952343.2,592.7,True,2
3315,130,2025-07-18,B-Check,22009.98,17.9,True,7
3316,56,2023-06-08,A-Check (Routine),5640.28,6.6,True,8
3317,56,2024-03-16,B-Check,11174.41,27.6,False,7
3318,71,2024-10-16,C-Check,188143.54,155.6,True,8
3319,100,2024-09-10,Unscheduled Repair,58328.65,21.3,True,4
3320,83,2023-05-31,A-Check (Routine),3926.21,9.7,True,4
3321,165,2025-08-03,A-Check (Routine),3586.25,7.4,False,6
3322,16,2023-01-15,Engine Overhaul,581424.05,390.6,True,2
3323,70,2025-02-15,C-Check,217337.08,156.2,True,7
3324,47,2023-10-15,A-Check (Routine),9012.89,5.8,True,6
3325,138,2025-05-28,B-Check,15472.43,33.1,True,7
3326,61,2023-04-09,B-Check,25691.86,16.2,True,7
3327,162,2025-03-19,A-Check (Routine),4805.97,8.8,True,7
3328,60,2025-10-05,B-Check,34645.69,33.6,True,3
3329,153,2025-01-20,Unscheduled Repair,8450.4,23.4,True,7
3330,12,2025-01-18,Unscheduled Repair,86156.32,35.8,True,6
3331,97,2023-03-12,Avionics Update,56365.25,60.5,False,1
3332,74,2025-02-25,A-Check (Routine),9212.46,9.6,True,5
3333,78,2023-06-03,B-Check,23745.55,29.9,True,3
3334,157,2025-08-13,Unscheduled Repair,63138.83,24.5,True,8
3335,97,2025-03-14,C-Check,326339.93,232.6,False,6
3336,6,2023-11-12,Engine Overhaul,533024.86,331.6,True,6
3337,127,2025-04-04,A-Check (Routine),4712.2,9.0,True,3
3338,159,2024-11-16,Avionics Update,78409.55,62.9,True,1
3339,125,2025-05-01,D-Check (Heavy),2372453.37,898.5,True,7
3340,39,2025-08-01,B-Check,15939.08,12.7,False,8
3341,161,2025-11-15,C-Check,354335.32,162.1,True,2
3342,91,2024-01-31,Unscheduled Repair,28786.73,28.9,True,7
3343,83,2023-01-31,A-Check (Routine),5912.24,7.0,True,4
3344,165,2024-04-14,D-Check (Heavy),1966766.39,560.1,True,4
3345,40,2023-03-04,B-Check,16514.98,34.9,False,2
3346,95,2024-07-09,A-Check (Routine),11596.08,6.2,False,2
3347,57,2024-07-21,A-Check (Routine),9356.69,4.6,True,1
3348,86,2025-04-15,B-Check,16833.77,20.2,False,4
3349,35,2023-11-12,Avionics Update,108662.75,26.4,True,3
3350,154,2023-03-13,Engine Overhaul,987208.77,497.7,True,2
3351,164,2025-02-17,B-Check,22726.27,27.2,False,2
3352,158,2024-07-28,A-Check (Routine),11717.57,8.2,False,6
3353,164,2025-09-17,A-Check (Routine),10452.61,11.4,True,1
3354,42,2025-10-25,A-Check (Routine),10596.29,6.8,True,7
3355,101,2024-01-01,B-Check,30954.12,35.8,True,8
3356,70,2024-09-03,Engine Overhaul,529335.15,298.5,False,1
3357,74,2023-05-29,Unscheduled Repair,19233.26,46.1,True,3
3358,107,2024-03-02,Avionics Update,29330.06,57.9,True,7
3359,23,2025-10-11,Engine Overhaul,853575.48,234.9,True,3
3360,121,2023-07-27,A-Check (Routine),9361.0,10.6,True,6
3361,101,2025-09-06,A-Check (Routine),7545.92,4.6,True,6
3362,84,2023-12-14,A-Check (Routine),8972.21,11.8,True,4
3363,9,2025-10-08,A-Check (Routine),5142.15,9.5,True,7
3364,151,2025-11-30,A-Check (Routine),4628.5,6.0,True,8
3365,27,2025-01-12,B-Check,20913.99,15.5,False,5
3366,112,2023-03-26,B-Check,26635.76,34.6,True,1
3367,101,2025-11-27,Unscheduled Repair,32893.32,40.7,True,4
3368,32,2025-04-10,A-Check (Routine),5851.03,10.6,False,5
